jml_lantai,ruangan,luas (m2),harga
8,3,66.1,933616
2,3,54.74,394128
10,3,56,800000
1,2,32.87,456893
2,3,67.92,604488
4,2,43.2,617258.9
3,3,84.58,913464
6,3,64.89,699000
4,1,14.47,217050
4,4,86,1000000
0,3,50.86,304651
3,3,57.32,693572
4,1,24.36,241578
4,3,59.84,535568
1,3,62.31,499000
3,3,71.73,729000
3,2,55.55,405515
8,2,46.7,419000
4,3,55.23,479000
4,3,61.11,649000
1,1,17.9,180000
1,3,66.5,665000
2,3,104.01,785536
3,2,50.41,345847.89
0,2,49,323400
1,1,13.3,210000
2,3,50.59,657670
3,1,29.5,292050
0,2,40,450000
5,3,80.39,988797
0,3,51.2,317440
4,2,43.9,479000
5,3,83.42,1026066
1,2,52.24,394412
4,4,69.83,495793
4,2,46.7,399000
5,4,71.7,700000
3,2,34.77,314669
2,3,54.19,552738
0,3,58,469000
2,3,68.94,567433
0,2,45.25,429875
2,3,62.5,499000
5,2,46.7,409000
2,3,76,699000
5,3,150.31,2179495
2,2,39.62,302142
0,2,56.95,471546
1,3,51.08,467196
6,2,40.86,519000
2,1,21,251000
1,3,60.37,799000
3,2,38.97,469000
0,2,50.04,550440
1,3,70.25,470675
5,4,60.66,788580
1,4,84.27,640452
4,2,37.78,290906
0,2,43.96,360472
0,3,76.66,682274
10,4,83.27,980254.44
10,1,18,340000
0,2,40.71,341964
5,1,24.34,241288
3,3,65.99,528300
3,2,35.43,262000
2,2,37,595000
0,1,34.6,553300
1,2,44.21,399000
2,3,49.16,299800
10,2,46,738000
10,3,77,897000
0,2,49.78,388284
3,2,28.36,369000
5,2,42.77,358733.38
1,1,25.5,325000
6,3,68.66,599000
4,3,62.61,412000
10,1,20,333000
0,2,38.49,415000
1,2,33.83,402577
0,2,65.27,469900
4,2,36.91,284207
0,2,48.13,629000
10,3,66.41,1049000
5,2,42.4,529400
8,3,52.45,734300
5,3,64.99,682984
0,5,106.78,1019749
0,3,61.93,650265
3,3,55,393300
5,1,33.62,408697
10,3,93.51,1061000
5,3,55.01,398823
1,2,42.98,481376
1,2,40.96,317000
4,3,57.43,529000
1,4,84.83,745656
0,1,39.07,343816
5,3,53.84,579000
3,4,101.16,1072296
1,2,52.2,422820
1,3,60,570000
9,2,40.3,526399
6,2,41.75,390100
1,3,75.04,862960
0,3,66.75,454235
2,1,28.44,586432.8
0,3,60.37,434664
3,3,56.72,561528
4,2,31.9,539508.75
4,2,43.98,388563
2,2,44.21,399000
0,3,69.37,575771
3,3,77.42,976979
0,2,47.45,537111.7
2,2,46.79,505000
2,1,83.33,726804
2,2,40.96,335872
10,3,68,1076863
1,3,53.15,467720
0,2,37.24,286748
3,2,52.91,688900
2,2,39.07,459000
0,5,104.78,1019749
1,4,91,1183000
4,3,55.23,479000
6,4,97.02,1154538
1,5,113.51,1103317
2,2,33.3,325000
0,3,74.97,629748
3,1,34.67,485380
4,2,40,348770
0,3,55.25,519000
5,3,59.11,625300
2,3,65.21,605800.9
4,2,50.41,351564
3,3,58.3,455598
3,1,35.2,417648
3,3,72.3,729000
1,2,55.74,412476
2,2,52.41,613197
3,2,34.53,429000
0,3,59,379900
0,2,50.72,408296
2,2,45.24,516000
4,3,75.86,749000
3,3,55.2,479000
9,4,73.5,895000
6,2,38.86,359000
2,1,34.55,414600
3,4,77.78,563905
6,2,41,405900
5,2,39.23,360916
0,3,50.67,430695
0,2,37.59,270648
0,3,62.14,474128.2
3,2,44.94,486540
2,2,47.67,417112.5
3,3,66.9,468300
3,2,34.39,326705
4,2,32.5,308750
1,1,26.1,305370
1,2,58.77,470160
1,3,65.38,523000
5,4,93.59,905951.2
3,3,55.75,535200
4,3,68.01,551561.1
0,4,64.92,442105.2
1,5,139,994220
3,2,48.18,409530
2,3,49.89,468966
1,4,69.33,436779
3,2,46.98,596646
7,2,47.62,721600
2,2,39.6,388080
0,2,39.9,518700
0,4,74.4,706800
4,4,72.29,632899
2,3,65.93,685420
1,3,63,333660.3
1,2,38.11,289636
2,4,65.45,497420
0,4,75,630000
4,3,47,375000
0,1,25.26,197028
0,3,71.92,568000
1,1,46,422280
4,3,61.7,586150
1,3,61.95,478000
1,1,26.81,231907
0,2,49.79,398320
1,2,45.97,459700
2,3,63.65,553755
4,4,91.88,689100
5,3,73.89,737422.2
0,3,59,449000
1,6,130.46,913220
1,3,63,333500
1,4,83.1,606606.73
4,2,38.11,295353
4,3,59.09,478629
5,2,32.5,308750
2,4,91.88,666130
1,3,54.23,412148
1,2,38.03,270013
0,2,44,375700
2,2,48.4,539960
2,2,37.46,314029
1,2,40.73,354351
3,3,50.67,443362.5
1,4,90.34,632380
1,3,61.03,457725
4,3,56.74,501000
5,2,36.5,436000
2,1,29.8,428100
8,1,36.19,492184
6,4,66.31,596970
0,1,32.37,399000
3,2,34.12,341200
5,1,30.07,454800
1,3,57.76,450528
2,3,59.09,478629
5,1,28.1,385720
3,2,47.16,436230
4,2,35.83,372632
3,3,60.65,489491
6,2,39.35,403337.5
4,3,74.95,599600
6,4,66.31,596790
0,4,60.92,475176
5,2,40.73,354351
2,2,39.88,384842
0,3,59,449000
0,3,50.67,430695
1,1,30.04,279372
2,3,60.5,734107
6,3,59.01,531090
4,2,45.58,499512
1,3,53.15,478350
7,4,98.7,1026975.47
1,3,50.64,410184
6,1,31.08,477500
0,2,40.73,354351
1,2,37.42,394000
4,1,34.5,414000
3,1,25.24,225898
3,3,54.23,406725
1,3,49.13,417605
2,2,46.99,714248
0,3,69.29,684972
2,3,76.37,836252
4,4,70.32,604752
5,4,86.42,648150
4,4,67.09,469630
4,2,40.01,370092.5
1,3,63.04,799900
5,3,61.17,783832.38
4,4,70.26,498846
3,2,48.83,466362
6,2,38.63,351146.7
5,3,59.32,625260
6,2,32.5,333125
1,2,35.23,294170
5,4,75.85,549912.5
1,3,66.21,515000
6,4,85.23,703147.5
5,1,31.24,296780
4,4,86.85,651000
4,3,70.28,790650
1,5,90.6,695000
0,2,35.23,291217
0,2,49.93,704013
1,2,55.41,637215
2,4,91.57,669376.7
5,2,36,343980
3,3,59.82,568290
1,2,60.06,432432
3,3,59.91,713865
4,2,38.77,358622.5
4,2,41.5,361050
0,2,32.94,304695
1,5,90.6,710000
2,2,52.66,658250
4,2,32.94,312930
1,2,50.73,608760
2,2,34.92,352692
0,2,40.01,360090
0,2,46.5,595851
1,1,34.56,414720
0,2,49.56,342459.6
1,2,46.41,591449.04
4,3,49.13,429887.5
1,1,32.9,253330
2,4,58,549524
2,3,50.63,399977
0,2,44.52,357050.4
2,3,59.32,585480
3,4,74.85,711075
4,3,52.39,489847
4,1,31.08,456900
4,3,79.19,628768.6
4,4,83.09,811000
2,2,35.26,361415
6,2,36.71,305706
3,3,56.77,411582.5
2,2,40.71,415242
5,4,68.46,616140
1,4,71.79,645000
1,2,25.25,277750
0,3,59.09,478629
1,2,37.67,397000
6,2,41.66,395770
5,2,44.88,502944
2,3,67.53,492969
1,3,50.67,430695
1,3,47.91,445563
2,2,35.02,309700
3,1,29.31,291000
5,4,101.11,1235700
2,3,54.5,316000
0,2,40.73,354351
0,2,41.16,308700
0,2,40.01,360090
1,5,104.37,908019
1,2,38.48,313276
1,2,49.22,600484
0,3,67.53,499000
4,2,44.94,496740
2,2,31.44,549000
1,2,31.46,320892
2,2,37.67,267457
3,4,79.41,900800
1,2,53.57,625697.6
2,2,40.21,335806
4,2,45.6,499720
3,4,72.93,525096
6,3,59.56,550930
3,3,75.84,826656
4,2,49.22,639860
0,3,51.88,447300
3,2,41.82,393108
3,4,65.43,497420
1,3,62.19,779116.32
2,3,47.49,460653
0,1,30.86,228672.6
1,2,37.35,265185
7,4,72.93,539682
2,2,44.71,679592
1,2,38.11,283919
1,2,36.86,306996
1,2,45.86,388000
5,3,57.77,681686
1,3,64.84,395524
2,3,70.28,783622
0,2,42.96,486831
3,2,34.74,352611
2,2,47.04,357504
6,4,72.09,683413.2
0,3,59.09,449008
1,4,74.84,710980
1,3,85,1232500
0,2,32.86,274381
0,4,80.88,606600
5,4,116.3,1352085
2,2,33.18,448000
2,2,44.97,417501
1,2,35.34,352331
0,1,34.34,477500
7,3,63.04,920400
0,3,61.82,519000
1,1,34.75,257497.5
1,2,32.58,332316
1,4,82,900000
0,1,29,388600
2,2,47,400000
1,4,65.62,446872.2
5,4,78.06,626900
0,3,51.57,464130
7,3,59.09,478629
7,4,57.65,465613
3,3,59.09,478629
2,1,28.88,299000
8,3,58,458200
1,2,32.94,304695
3,3,78,759000
0,2,36.68,330120
10,1,35.25,528750
1,3,55.59,469000
5,2,44.78,463080
2,3,50.67,443362.5
0,2,32.5,300625
0,4,71.53,568592
1,2,32.5,300625
4,1,27.2,353600
1,1,28.78,346008
0,4,77.91,522776.1
8,4,83.32,1000351.61
2,2,43.78,394020
2,4,77.78,657647.5
2,2,47.54,415975
5,3,50.67,443362.5
5,2,44.86,390282
0,4,86,465000
8,1,30.07,485700
4,2,32.94,304695
2,4,84.36,599000
6,3,64.59,549015
1,2,52.93,612241.31
2,4,93.75,722812.5
3,3,61.14,479337.6
5,3,50.67,443362.5
1,3,63.37,449000
1,2,37,279900
1,3,57.77,699017
3,2,44.55,705154
4,3,59.87,568765
3,2,36.6,296990
2,2,55.41,653838
2,2,46.04,569100.44
2,4,75.85,575950
5,2,32.5,316875
1,3,59.09,484538
3,1,27.2,353600
3,3,46.47,512512
0,1,39.16,301923.6
0,2,40.82,381667
1,2,34.96,349600
5,3,49.89,361702.5
4,4,62.66,781300
2,2,39.57,356000
0,4,67.09,456212
4,2,61.15,434165
4,2,47.8,596257.2
3,1,27.78,420900
0,2,35.39,424680
2,2,38.59,399000
0,4,77.28,540960
1,4,93.72,718832.4
5,2,32.94,312930
6,3,57.32,515880
1,1,28.63,276770
4,2,43.57,392130
2,3,75.84,856992
0,3,63.81,612000
10,2,47.16,334836
5,1,30.47,262707
1,3,67.53,526058.7
1,2,38.17,354981
8,1,33.54,559900
1,3,66.25,567800
5,4,57.65,443905
1,3,57,355000
1,5,139.4,994220
6,2,53.39,672019.93
7,2,40.66,353742
2,3,57.4,530950
2,4,95.7,1054704
3,2,36.8,285200
3,2,35.23,289899
1,4,109.44,963072
5,3,63.21,846508.32
7,3,66,876100
0,2,53.33,431973
1,4,59.41,456369
0,4,77.28,540960
8,2,42,530541
5,2,44.62,393000
2,2,31.35,322905
3,3,58.73,600704
7,4,79.41,1001800
3,1,29.8,438400
1,2,41.68,387624
0,3,56.61,550000
3,4,70.32,601236
2,3,94.1,639880
3,3,50.67,443362.5
2,2,51.95,476226
0,3,44.51,327015
4,4,90.99,659677.5
0,3,46.5,599850
2,1,25.24,224600
2,2,34.86,352086
1,3,66.35,565999
1,3,61.38,374418
1,4,71.69,659548
4,2,32.5,308750
1,3,52.1,479320
0,2,47.69,438748
0,2,54.39,815850
5,2,32.94,312930
6,2,46.82,573144
1,2,45.01,423300
3,3,50.65,410265
8,3,56.9,519072
1,4,70.26,488307
4,2,42.77,404177
0,2,45.9,390150
8,4,129.51,1987979
5,4,116.3,1352085
4,3,51.01,402979
1,2,54.65,328446.5
0,2,52.11,497650
4,3,66.63,590200
1,2,35.6,352440
10,2,52.54,652818.48
1,4,62.49,719500
2,2,32.5,292500
4,4,83.09,811000
1,5,160.88,997456
3,3,94.1,639880
3,2,55.84,575280
4,1,27.83,269951
6,2,44.46,474300
4,2,46,387000
4,4,106.2,999999
0,2,48.37,381000
3,2,32.5,308750
1,1,36.59,402490
5,3,49.13,429887.5
5,3,55.9,452790
1,5,90.6,695000
5,5,82.5,989175
2,3,64.78,476094.13
2,3,44.63,404999
4,1,27.87,422900
0,2,43.77,335000
0,4,58.97,564000
6,3,66,854500
6,3,78.75,1004800
0,2,39.88,299100
1,3,58.75,519800
2,3,49.16,400486
1,4,98.61,917250
0,3,52.35,408317.44
4,6,104.37,756682.5
5,2,38.77,358622.5
1,1,28.63,276770
7,1,27.78,449700
10,5,117.59,1860700
0,4,70.5,479900
1,3,59.87,532843
0,4,62.75,583575
1,4,65.17,507200
0,2,34.86,322455
7,1,29.8,469300
1,3,46.47,491296
0,2,40.32,409248
1,5,160.88,997456
4,3,50.9,445474
2,2,39.24,396324
1,2,37.45,308325
3,3,72.58,724333
4,1,27.67,359710
4,2,44.16,652600
2,3,55.96,736713.4
1,1,27.2,353600
0,2,36.68,337456
1,3,59.09,454993
4,3,75.53,876148
4,1,34.21,314047.8
1,3,57.37,530672.5
6,2,56.45,693680
0,3,61.7,586150
0,2,40.48,386584
0,3,55.66,384610.6
1,1,35.88,452088
6,2,44.5,422750
6,1,31.23,434720
6,2,33.75,345937.5
4,3,46.55,503880
1,2,32.5,300625
8,4,62.66,860600
5,4,66.51,475547
5,4,77.78,563905
1,3,50.89,463099
3,4,75.85,549912.5
1,4,72.86,560949
1,1,27.82,402300
3,2,44.86,377000
1,2,46.89,429044
7,3,81.06,932190
3,3,52.65,463320
1,1,26.54,291940
4,2,43.96,483560
3,4,75.25,704000
3,3,76.37,836252
4,3,55.7,504085
3,3,57.76,450528
9,4,91.45,832195
1,1,38.51,381634
1,3,70.19,782619
0,3,60.39,561000
0,4,71.81,552865
2,2,47.4,322320
2,2,33.32,352086
2,3,59.88,568860
1,4,78.6,527406
3,2,31.18,324272
3,2,33.18,338436
6,2,32.5,325000
3,4,62.4,474240
0,4,71.53,568592
0,2,38.26,271646
1,2,44.9,390630
2,4,66.12,502512
1,3,53.63,493396
6,3,47.65,612768
1,4,69.33,436779
1,3,65.38,507000
0,2,44.54,449100
0,3,55.68,509472
1,3,61.38,374418
1,3,48.5,307000
4,1,30.74,392080
1,3,49.89,429000
1,2,32.5,300625
5,1,28.79,363120
4,2,35.39,424680
2,2,49.39,444510
4,3,61.46,753500
0,3,72.88,546600
0,3,57.4,427630
6,2,32.5,333125
0,4,65,650000
1,2,34.37,350574
1,3,71.5,480000
4,2,38.28,398000
4,3,47.37,392645
1,2,36.93,282514.5
1,2,45.24,523161
2,3,52.45,505000
2,3,57.76,450528
4,2,32.5,316875
3,2,36.7,405000
0,2,58.77,470160
4,3,50.67,443362.5
2,3,56.63,507461
0,2,46.78,367000
5,2,53.47,666984.78
0,1,27.9,294876
2,1,31.31,234327.17
4,3,58.91,615992
1,4,69.57,549836
4,2,41.99,566865
7,4,70.3,910700
0,2,34.39,318107.5
2,2,38.11,285825
1,2,48.18,409530
2,3,57.54,670341
2,3,87.33,506514
2,3,67.53,532811.7
6,2,40.78,428679.36
2,2,37.05,370500
2,3,66.25,588300
2,3,51.71,416116
1,2,48.2,553005
0,2,47.53,625800
2,3,60.66,603567
8,2,32.79,523800
0,3,56.89,711125
2,3,60.28,563000
5,1,33.62,408697
1,2,43.57,381237
0,3,54.6,480480
2,3,61.22,385686
0,3,54.65,426000
2,4,78.89,579794.17
6,1,33.2,515600
1,2,40.21,335806
2,1,27.9,297288
4,2,46.54,596363.56
2,2,45.02,326395
9,3,57.77,722125
1,4,75.85,530950
1,2,37.5,328000
4,3,52.41,340000
4,1,31.24,290532
3,3,47.26,384621
1,3,120,773000
3,3,50.64,410184
3,2,34.85,308500
6,2,38.85,398212.5
4,5,121.8,1228682
3,3,64.48,653820
4,2,32.5,308750
1,2,47.55,384000
2,2,37.87,272664
0,3,63.43,539155
0,3,57.23,526516
1,2,37.16,377174
1,2,35.03,353803
2,4,70.47,648324
0,2,43.5,276000
1,2,46.98,577854
1,4,67.31,568200
1,1,36.59,402490
3,3,63.55,587837.5
0,3,87.8,697200
4,2,45.89,433661
3,1,31.82,308000
6,3,60.49,592758.45
0,2,49.78,398240
6,2,40.01,400100
1,2,37.81,268451
1,2,44.71,670650
2,3,65.54,696743
2,3,61.22,385686
0,3,59.08,454916
4,3,47,375000
5,4,68.77,680823
0,2,44.77,541717
1,3,53.58,453019
0,3,56.09,533000
2,3,57,406000
3,2,37.45,310198
5,2,50.74,410994
3,1,25.97,232229
5,4,87.25,628200
4,2,46.07,460700
1,4,68.15,504242
2,2,38.86,341000
0,1,29.12,292656
4,4,61.17,360000
1,3,58.7,519800
1,3,67.31,568200
5,1,35.88,459264
1,2,35.76,316000
1,3,61.28,465728
2,4,72.93,539682
4,2,35.17,274326
1,3,67.54,526136.6
4,1,26.9,228650
3,2,40.73,354351
3,1,28.79,349860
5,1,33.62,408700
1,3,87.45,498465
1,1,34.73,319516
3,4,75,394000
2,3,65.1,634511
9,2,47.74,623763.2
4,3,65.61,628000
0,1,31.68,269913.6
5,3,50.67,443362.5
0,3,61.94,421811.4
0,5,96.25,712154
5,4,70.32,608268
6,4,79.41,977000
1,3,49.13,417605
3,3,76.37,836252
5,2,45.24,535971.85
4,1,26.54,305210
4,4,69.24,654000
4,4,75.85,568875
5,3,67.59,568431.9
5,3,61.03,463828
1,3,57.18,564000
0,1,31,332283
3,4,86.4,648000
1,3,65,600000
3,2,39.23,350323.9
2,2,32.83,346357
1,3,61.71,586245
2,2,43.78,365000
2,3,67.53,479395
3,2,33.49,301410
2,2,37.52,402000
1,3,60.96,445008
1,4,70.21,593275
3,2,49.23,447993
5,2,48,557575
2,4,66.12,489362
1,4,72.44,500560.4
7,3,54.39,799800
0,2,45.14,511500
5,3,74.3,749000
1,2,35.8,284610
5,1,31.68,299376
0,2,44.61,467792
0,2,44.2,388952.93
0,2,49.15,459553
3,2,29.92,335104
3,3,56.94,375738
0,2,32.5,300625
1,2,36.7,265157
2,4,86.4,648000
4,4,106.5,1003200
1,3,75.18,826754
1,2,39.87,300625
0,2,44.73,495000
2,4,86.4,648000
3,2,51.4,362370
2,2,58.77,484852.5
7,1,27.82,450700
2,3,58.49,524128.89
3,3,47.37,392645
2,2,37.49,337418
0,3,50.16,476520
1,3,66.3,519800
1,2,45.6,590976
4,3,79,592500
1,2,46.93,703950
2,2,46.7,431975
1,2,39.54,679000
2,4,86.42,648150
1,3,49.89,351724
6,2,51.45,466239.9
1,3,44.35,357018
0,1,39.13,301692.3
4,3,51.01,408080
5,4,69.12,660096
2,2,40.01,370092.5
0,3,87.7,697215
4,3,58,464000
0,4,86.4,626400
3,1,28.05,359168
4,3,76.37,859163
10,3,68.9,774080
1,2,46.65,583125
2,2,47.22,377287.8
3,2,40.7,317460
8,3,66,896700
1,3,63,334000
1,3,61.38,374418
2,3,62.55,676610
1,4,62.87,577146.6
2,2,54.38,709169.58
6,1,36.19,477708
4,4,90.71,657647.5
1,2,37.81,268451
4,1,28.85,367432
4,3,62.41,673973.08
1,2,37.33,365000
1,1,36.59,550000
1,2,44.23,419000
4,4,75.85,549912.5
2,1,27.68,359840
0,4,69.47,451555
4,1,30.52,258576
1,2,47.54,423996
3,2,32.94,312930
2,1,20.06,134075.9
6,2,35.23,292978
0,4,70.26,484794
3,2,28.29,369000
0,4,75.85,530950
2,3,71.88,559945.2
3,3,58.9,602472
1,3,61.03,463828
0,1,29.12,292656
1,2,41.09,382137
2,2,56.31,466246.8
3,4,66.13,489362
3,3,56.93,364352
4,2,40.01,370092.5
2,2,45.62,369000
4,3,58.93,553942
2,2,32.5,308750
3,3,53.12,491360
4,2,38.28,398000
0,3,53.03,376513
3,2,45.72,489944
5,2,46.39,395000
0,3,58.64,521896
3,2,35.8,277450
8,1,33.2,537200
0,3,50.67,430695
1,2,36.77,529000
1,2,42.6,380000
0,2,43.04,271200
3,2,34.74,257076
9,3,67.53,486216
2,2,31.51,334006
2,4,90.71,657647.5
3,1,36.72,297432
7,4,121.64,1578887.2
1,3,64.78,472875.86
1,1,36.6,399000
0,1,27.72,271656
3,1,30.75,384904
3,4,74.5,394000
4,2,45.51,386000
5,1,33.6,408697
8,1,35.88,477204
0,2,30.43,359216
5,2,47.5,450000
2,1,26.9,228650
1,4,83.32,750025
1,2,56.01,551820
0,2,49.53,495000
1,3,66,509997
0,4,71.53,529250
3,1,20.06,141972
4,2,38.42,396409.11
0,3,61.64,382168
7,3,67.53,486216
0,3,87.7,697215
2,3,62.53,490235.2
1,2,32.54,341670
0,3,66.54,499050
1,3,59.35,410108.5
1,3,58.8,518800
1,3,66.21,519000
5,2,40.01,370092.5
4,2,32.94,312930
1,2,32.94,304695
7,3,59.13,558139.9
0,2,42.2,422000
3,2,47.21,372486.9
0,4,86.3,625675
1,2,35.34,352331
3,4,72.93,539682
6,3,58,452400
1,2,50.74,410994
4,1,30.25,315000
0,2,36.6,312930
2,3,61.03,463828
9,6,226.14,5653500
5,3,58,446600
3,2,44.05,303945
4,2,61.15,434165
5,3,88.98,905816.4
0,2,44.46,376000
0,2,49.79,388362
1,2,40.29,333000
3,3,74.35,786544
0,2,45.21,472784
2,3,81.59,1003557
1,4,71.79,645000
8,4,80.1,1085335
3,3,69.9,402560
0,3,56.09,533000
1,3,57.41,536783.5
5,5,109.75,823125
2,3,66.63,590209
3,4,56.83,545568
6,3,55.67,612370
1,2,38.77,348930
0,2,36.8,279680
7,3,54.81,427518
4,4,106.18,1003800
6,3,59.56,550930
1,5,160.88,997456
4,4,83.47,767089.3
2,4,75.25,715000
2,3,77.94,871734.7
1,2,50.73,350544.3
5,1,27.83,275517
3,2,47.08,447260
1,1,27.78,381235
1,2,36.68,337456
0,4,69.01,607288
4,4,67.22,584814
1,1,31.73,426360
1,4,72.93,539682
3,1,32.9,254975
3,3,52.61,463700
6,1,35.88,466440
1,3,50.67,430695
1,2,46.52,641976
5,1,26.77,231561
0,4,124.03,2668220
2,2,40.97,391263.5
5,3,51.54,463860
4,4,75,900000
0,2,46.96,422640
2,2,38.77,358622.5
4,4,72.03,619458
1,4,71.53,529250
0,2,50.05,472972
4,4,107,999999
0,3,63.28,495000
1,2,38.03,270013
0,3,51.27,447300
3,3,49.31,394480
5,2,36.98,340216
1,2,33.77,351208
0,2,31.41,273696
3,3,81.06,891660
2,1,27.67,368011
7,4,119.48,1682278.4
5,3,56.05,436000
6,3,63.04,900800
1,4,65.45,497420
1,1,26.9,228650
5,2,56.3,685060
1,2,47.54,323272
6,3,71.43,625726.8
4,4,83.09,811000
2,2,44.88,384000
5,2,45.03,398515.5
6,2,33.75,337500
1,3,50.67,430695
3,3,51.1,449000
0,1,32.56,238671.31
4,2,32.94,312930
2,3,56,410000
3,4,75.85,549912.5
5,3,75.84,849408
0,2,53.33,431973
2,3,50.67,443362.5
1,1,30.52,257050
3,3,75.53,921466
1,3,68.4,683739.85
4,4,86.4,648000
0,2,44.5,284000
2,2,41.65,310293
1,2,42,414000
2,2,43.81,394000
2,1,27.6,303030
3,2,43.04,288368
1,4,67.5,565200
6,4,88.36,706880
2,3,51.31,377129
6,2,58.85,544362.5
2,2,30.25,301000
1,2,40.93,390881
2,1,27.2,353600
2,2,45.97,459700
0,3,55.34,500827
2,2,54.98,444238.4
1,1,26.54,281324
3,3,96.4,1650000
4,2,35.5,272800
2,3,59.74,561556
3,3,67.99,628907.5
0,3,58.99,534480
3,4,79.16,699774.4
5,1,26.76,231474
8,3,74.37,877566
1,2,37.5,329000
2,3,52.61,481382
3,3,49.89,356713.5
1,2,35.02,357204
2,4,104.86,1562414
2,3,57.17,508813
3,3,63.04,840000
0,2,34.94,311700
3,3,66.74,560616
1,3,54.79,416404
3,4,82.08,923965
1,2,44.6,376000
4,3,63.2,832723.2
1,3,74.63,544799
6,3,59.56,536040
8,2,46.67,634712
2,1,25.24,224636
3,1,32.5,308750
4,3,63.55,587837.5
0,3,51.3,374490
3,2,34.74,257076
0,3,64.96,399504
0,3,53.17,473213
1,3,44.46,376000
1,2,51.05,454345
2,2,40.77,365000
3,2,44.88,483184
1,2,46.25,393125
0,1,26.11,232823
8,2,46.7,574000
1,3,67.92,692676.57
4,4,57.65,448318
1,3,64.17,615060
4,4,73.6,598780
0,2,43.25,351190
6,4,97.21,777680
1,4,62.97,409305
1,3,70.61,706032.21
1,2,54.98,438740.4
4,3,54.16,374245.6
0,3,58.3,466000
5,2,35.17,276085
7,2,41.5,361050
0,2,45.61,445000
2,2,35.84,369152
1,3,64.88,791795.52
0,4,69.47,451555
4,3,50.67,443362.5
0,5,96.11,711118
4,3,54.79,410925
1,1,25.2,223900
1,4,68.15,504242
1,3,72.88,546600
1,3,51.71,411437
5,6,104.37,756682.5
5,3,50.67,443362.5
1,3,50.67,430695
5,4,86.4,648000
5,3,66.36,518000
2,1,30.04,282376
0,2,41.15,462000
1,2,40.01,360090
0,2,37.39,317815
3,1,29.31,300000
9,4,91.01,837292
5,2,32.5,308750
3,4,80.88,626820
1,2,32.94,304695
4,5,156.42,2518362
2,3,50.63,410103
1,2,49.9,334829
9,2,47.16,334836
0,2,37.59,270648
0,2,40.07,296918.7
5,5,87.5,988750
4,2,49.22,620172
0,2,48.74,570258
1,2,44.78,331819.8
1,1,25.98,236268
5,4,70.27,864000
4,2,43.98,409014
4,3,58.16,546704
2,3,67.59,523146.6
1,2,50.74,410994
2,3,61.03,463828
3,2,30.04,285380
0,2,35.02,311000
5,2,32.5,308750
1,4,62.97,409305
2,2,34.39,326705
4,3,50.67,443362.5
1,4,68.15,562169
0,3,63.3,544380
0,2,36.58,399000
1,4,86.4,626400
1,3,64.78,472875.86
4,2,37.07,374407
8,3,63.04,940000
1,3,66.1,591000
1,3,59.08,443100
0,2,33.88,308308
3,2,33.08,271000
1,1,31.69,312146.5
5,2,30.3,272500
3,2,44.16,650500
1,3,75.18,789200
0,3,61.64,382168
5,4,75.85,568875
3,3,69.27,581868
5,3,50.67,456030
3,2,50,688600
2,2,38.77,358622.5
3,3,56.93,364352
5,4,90.88,862451.2
2,1,30.34,259407
1,3,94.1,639880
5,2,47.8,607107.8
5,5,88.7,1023700
2,4,70.37,566000
1,3,64.51,622544
1,3,50.67,430695
1,3,56.67,371189
5,4,66.62,572932
6,1,26.64,340336
0,4,86.4,626400
4,3,55.59,474000
3,1,26.38,208402
1,2,36.8,283360
0,4,72.81,541706.4
1,3,56.77,400000
3,3,66.9,819324.3
2,2,38.77,358622.5
6,2,44.2,419900
4,2,51.16,447650
4,4,72.93,539682
5,4,57.65,459848
0,2,40.55,344675
2,3,55.71,552136
7,3,45.06,383010
2,3,76.37,836252
3,2,34.61,256114
3,2,50.18,462462
2,2,37.17,268500
1,2,43.78,389642
4,3,53.15,478350
4,1,25.97,233429
1,2,32.5,300625
1,3,62.73,470444.89
0,3,54.5,392400
3,4,66.13,502588
7,2,57.05,600166
3,2,50.73,629052
2,1,28.79,579000
1,3,67.31,683740
4,1,33.54,514600
2,2,32.8,337840
1,3,53.17,478530
0,2,38.04,281496
3,4,62.4,461760
2,1,30.47,261183
5,3,59.09,478629
6,1,27.82,441500
0,3,51.89,443400
5,2,33.49,301410
10,3,74.37,951936
5,1,32.08,499100
2,2,40.8,293760
3,3,63,514000
5,4,59.41,474192
3,2,52.92,636098.4
5,2,47.67,417112.5
6,4,66.31,563635
0,3,58.98,564000
3,3,50,351000
3,3,70.4,560000
2,3,61.22,373442
5,2,38.75,353000
2,2,38.77,358622.5
1,2,35.74,366335
2,3,81.59,1003557
0,4,69.47,451555
1,3,51.31,369000
1,3,58.75,519800
3,2,32.5,308750
0,3,57.76,467856
1,2,40.44,559000
0,3,51.07,447300
1,4,74.9,591710
0,3,86.16,684972
4,3,55.9,452790
3,2,33.49,308108
2,2,40.5,357065
3,2,45.6,489736
1,1,29.36,355160
0,2,35.32,291390
4,2,51.83,437963.5
2,2,46.22,432157
0,2,37.32,372000
2,3,63.15,489000
2,2,36.6,304760
7,4,72.93,546975
3,2,32.88,341952
6,3,59.09,484538
3,2,33.9,355950
1,1,25.98,240315
4,3,94.1,639880
3,2,43.45,299805
6,2,32.5,349050
3,4,86.4,648000
5,1,30.75,399464
4,4,62.66,781300
0,6,130.46,913220
2,3,61.91,538617
6,3,44.95,577320
1,3,63.25,790625
6,2,39.87,398700
2,2,60.06,426426
0,4,75.85,530950
4,2,44.46,450840
